Timestamp,EventType,KeyCode,Char
358520.3730417,KeyDown,75,k
358520.4525088,KeyDown,79,o
358520.497473,KeyUp,75,k
358520.5670248,KeyUp,79,o
358520.5867404,KeyDown,85,u
358520.6463246,KeyUp,85,u
358520.6970166,KeyDown,32,space
358520.8058598,KeyUp,32,space
358521.0256219,KeyDown,32,space
358521.1042282,KeyUp,32,space
358522.1041906,KeyDown,38,up
358522.1988877,KeyUp,38,up
358522.3577994,KeyDown,13,enter
358522.4374705,KeyUp,13,enter
358524.9901828,KeyDown,85,u
358525.0447679,KeyDown,65,a
358525.0842007,KeyUp,85,u
358525.1498042,KeyUp,65,a
358525.2500046,KeyDown,75,k
358525.3382687,KeyUp,75,k
358525.3478536,KeyDown,65,a
358525.4531514,KeyUp,65,a
358525.4626011,KeyDown,78,n
358525.5223989,KeyUp,78,n
358525.5823359,KeyDown,78,n
358525.6477001,KeyUp,78,n
358525.7373353,KeyDown,75,k
358525.7867047,KeyUp,75,k
358525.8710775,KeyDown,89,y
358525.9508338,KeyDown,79,o
358525.9613525,KeyUp,89,y
358526.06525,KeyDown,85,u
358526.0896324,KeyUp,79,o
358526.1500947,KeyUp,85,u
358526.2593816,KeyDown,78,n
358526.3303338,KeyDown,73,i
358526.3682517,KeyUp,78,n
358526.4229182,KeyUp,73,i
358526.4581916,KeyDown,32,space
358526.5622684,KeyDown,13,enter
358526.6225654,KeyUp,32,space
358526.7124094,KeyUp,13,enter
358526.979681,KeyDown,8,backspace
358527.0948104,KeyUp,8,backspace
358527.1488957,KeyDown,8,backspace
358527.2445876,KeyUp,8,backspace
358527.3029099,KeyDown,8,backspace
358527.3824934,KeyUp,8,backspace
358527.4477845,KeyDown,8,backspace
358527.5319845,KeyUp,8,backspace
358527.5971648,KeyDown,8,backspace
358527.6818905,KeyUp,8,backspace
358528.4725936,KeyDown,89,y
358528.5521235,KeyUp,89,y
358528.5628425,KeyDown,65,a
358528.6482738,KeyUp,65,a
358528.7308401,KeyDown,13,enter
358528.8412568,KeyUp,13,enter
358529.0307898,KeyDown,75,k
358529.0804196,KeyDown,65,a
358529.1093317,KeyUp,75,k
358529.1950273,KeyUp,65,a
358529.2239192,KeyDown,78,n
358529.2787079,KeyUp,78,n
358529.3431775,KeyDown,78,n
358529.4028283,KeyUp,78,n
358529.6177137,KeyDown,89,y
358529.7022611,KeyUp,89,y
358530.2101298,KeyDown,8,backspace
358530.3525473,KeyUp,8,backspace
358530.7266169,KeyDown,75,k
358530.8512687,KeyUp,75,k
358530.9299761,KeyDown,89,y
358531.0152834,KeyDown,79,o
358531.0256292,KeyUp,89,y
358531.1441697,KeyDown,85,u
358531.1788355,KeyUp,79,o
358531.2181356,KeyUp,85,u
358531.4124751,KeyDown,78,n
358531.4771988,KeyDown,73,i
358531.5329008,KeyUp,78,n
358531.6023962,KeyUp,73,i
358532.2741642,KeyDown,65,a
358532.3975817,KeyUp,65,a
358532.5368242,KeyDown,87,w
358532.6817751,KeyUp,87,w
358532.7960242,KeyDown,83,s
358532.9252869,KeyDown,69,e
358533.0294045,KeyUp,83,s
358533.0593668,KeyUp,69,e
358533.0733073,KeyDown,82,r
358533.0835433,KeyDown,84,t
358533.1790463,KeyDown,69,e
358533.2332798,KeyUp,84,t
358533.2444266,KeyUp,82,r
358533.2984554,KeyUp,69,e
358533.5218449,KeyDown,8,backspace
358533.5712464,KeyUp,8,backspace
358533.6571518,KeyDown,8,backspace
358533.735044,KeyUp,8,backspace
358534.0385902,KeyDown,8,backspace
358534.1083702,KeyUp,8,backspace
358534.3478546,KeyDown,87,w
358534.5372208,KeyUp,87,w
358534.6726426,KeyDown,8,backspace
358534.7703211,KeyUp,8,backspace
358534.9196582,KeyDown,65,a
358535.0685159,KeyUp,65,a
358535.5758379,KeyDown,83,s
358535.6764515,KeyDown,69,e
358535.769883,KeyUp,83,s
358535.779667,KeyUp,69,e
358535.7894625,KeyDown,84,t
358535.8905329,KeyDown,69,e
358535.9493543,KeyUp,84,t
358536.0038658,KeyUp,69,e
358536.1138911,KeyDown,32,space
358536.2371687,KeyUp,32,space
358536.3482131,KeyDown,13,enter
358536.4468031,KeyUp,13,enter
358538.4563471,KeyDown,75,k
358538.54053,KeyDown,65,a
358538.5663878,KeyUp,75,k
358538.6260038,KeyUp,65,a
358538.7793883,KeyDown,82,r
358538.8788252,KeyDown,65,a
358538.9186967,KeyUp,82,r
358538.9534235,KeyUp,65,a
358539.1473303,KeyDown,68,d
358539.2917806,KeyDown,65,a
358539.3116061,KeyUp,68,d
358539.4210314,KeyUp,65,a
358539.4557126,KeyDown,78,n
358539.5207946,KeyDown,79,o
358539.5613175,KeyUp,78,n
358539.625949,KeyUp,79,o
358539.6645981,KeyDown,32,space
358539.7590846,KeyDown,13,enter
358539.8139438,KeyUp,32,space
358539.8535349,KeyUp,13,enter
358540.5303692,KeyDown,83,s
358540.6999252,KeyUp,83,s
358540.8006457,KeyDown,73,i
358540.8795388,KeyUp,73,i
358540.9933095,KeyDown,75,k
358541.1077107,KeyUp,75,k
358541.1275903,KeyDown,85,u
358541.1871491,KeyUp,85,u
358541.3217668,KeyDown,77,m
358541.4167068,KeyDown,73,i
358541.4816899,KeyUp,77,m
358541.5313501,KeyUp,73,i
358541.5917691,KeyDown,87,w
358541.6606232,KeyDown,79,o
358541.7251228,KeyUp,87,w
358541.7393479,KeyUp,79,o
358541.789337,KeyDown,32,space
358541.8738858,KeyDown,13,enter
358541.9187515,KeyUp,32,space
358541.9581359,KeyUp,13,enter
358543.0539861,KeyDown,75,k
358543.1376598,KeyUp,75,k
358543.1475424,KeyDown,65,a
358543.2275285,KeyUp,65,a
358543.3420291,KeyDown,69,e
358543.4421,KeyUp,69,e
358543.5568645,KeyDown,84,t
358543.6504914,KeyDown,69,e
358543.7098551,KeyUp,84,t
358543.7453142,KeyUp,69,e
358543.8938559,KeyDown,75,k
358543.9734461,KeyUp,75,k
358544.0443782,KeyDown,73,i
358544.1131425,KeyUp,73,i
358544.1922865,KeyDown,77,m
358544.2473241,KeyDown,65,a
358544.2873796,KeyUp,77,m
358544.3273872,KeyUp,65,a
358544.3919516,KeyDown,83,s
358544.4614478,KeyDown,73,i
358544.4969819,KeyUp,83,s
358544.5257498,KeyUp,73,i
358544.7354751,KeyDown,84,t
358544.8140389,KeyDown,65,a
358544.8798558,KeyUp,84,t
358544.9141591,KeyUp,65,a
358544.9236401,KeyDown,32,space
358545.0031484,KeyUp,32,space
358545.1932665,KeyDown,190,.
358545.2771923,KeyUp,190,.
358545.4004771,KeyDown,13,enter
358545.4658637,KeyUp,13,enter
358546.9928543,KeyDown,65,a
358547.1031231,KeyUp,65,a
358547.5519858,KeyDown,73,i
358547.6701529,KeyUp,73,i
358547.7546102,KeyDown,87,w
358547.8596297,KeyUp,87,w
358547.8981185,KeyDown,79,o
358548.022473,KeyUp,79,o
358548.0718181,KeyDown,32,space
358548.1913116,KeyUp,32,space
358548.7733707,KeyDown,8,backspace
358548.8679056,KeyUp,8,backspace
358548.9434864,KeyDown,8,backspace
358549.0275066,KeyUp,8,backspace
358549.3261517,KeyDown,65,a
358549.436156,KeyUp,65,a
358549.5607861,KeyDown,83,s
358549.6650484,KeyDown,73,i
358549.6738367,KeyUp,83,s
358549.7494294,KeyUp,73,i
358549.9976841,KeyDown,87,w
358550.0826122,KeyDown,79,o
358550.0928908,KeyUp,87,w
358550.1917904,KeyUp,79,o
358550.2610316,KeyDown,32,space
358550.3754388,KeyUp,32,space
358550.7737919,KeyDown,13,enter
358550.8881177,KeyUp,13,enter
358557.3957332,KeyDown,84,t
358557.5116377,KeyUp,84,t
358557.5299345,KeyDown,85,u
358557.619085,KeyUp,85,u
358557.7344793,KeyDown,75,k
358557.7880727,KeyDown,65,a
358557.8477624,KeyUp,75,k
358557.8776615,KeyUp,65,a
358558.1021624,KeyDown,84,t
358558.1719336,KeyUp,84,t
358558.2357139,KeyDown,84,t
358558.3202583,KeyDown,69,e
358558.3552499,KeyUp,84,t
358558.4047935,KeyUp,69,e
358558.4144182,KeyDown,32,space
358558.5197574,KeyUp,32,space
358558.5348453,KeyDown,13,enter
358558.588511,KeyUp,13,enter
358559.7729363,KeyDown,74,j
358559.872314,KeyDown,73,i
358559.8970152,KeyUp,74,j
358559.9419043,KeyUp,73,i
358560.0615329,KeyDown,77,m
358560.1211089,KeyDown,69,e
358560.1461257,KeyUp,77,m
358560.2110355,KeyUp,69,e
358560.2656,KeyDown,78,n
358560.3346003,KeyUp,78,n
358560.4345055,KeyDown,78,n
358560.500153,KeyUp,78,n
358560.5794763,KeyDown,87,w
358560.6431221,KeyDown,79,o
358560.6530208,KeyUp,87,w
358560.7427644,KeyUp,79,o
358560.7972704,KeyDown,32,space
358560.8620086,KeyUp,32,space
358562.3742791,KeyDown,65,a
358562.4755034,KeyUp,65,a
358562.6334886,KeyDown,82,r
358562.6928895,KeyDown,85,u
358562.737289,KeyUp,82,r
358562.762459,KeyUp,85,u
358562.8872351,KeyDown,75,k
358563.0215111,KeyUp,75,k
358563.0325274,KeyDown,85,u
358563.0916504,KeyUp,85,u
358563.2208432,KeyDown,77,m
358563.3202687,KeyDown,79,o
358563.3801604,KeyUp,77,m
358563.4406932,KeyUp,79,o
358563.8876471,KeyDown,78,n
358563.9765302,KeyDown,79,o
358564.0516907,KeyUp,78,n
358564.1004892,KeyUp,79,o
358564.6885185,KeyDown,89,y
358564.7729719,KeyUp,89,y
358564.7824147,KeyDown,65,a
358564.832244,KeyDown,32,space
358564.8873583,KeyUp,65,a
358564.9213996,KeyUp,32,space
358566.2452054,KeyDown,188,","
358566.315251,KeyUp,188,","
358566.8572526,KeyDown,13,enter
358566.9765757,KeyUp,13,enter
358672.9457356,KeyDown,72,h
358673.0442508,KeyDown,65,a
358673.0686006,KeyUp,72,h
358673.1732527,KeyUp,65,a
358673.2335166,KeyDown,78,n
358673.2728501,KeyDown,69,e
358673.34193,KeyUp,78,n
358673.3715227,KeyUp,69,e
358673.461699,KeyDown,87,w
358673.5714612,KeyDown,79,o
358673.5902261,KeyUp,87,w
358673.7008923,KeyUp,79,o
358674.0089633,KeyDown,32,space
358674.1275969,KeyUp,32,space
358674.1886063,KeyDown,13,enter
358674.3232246,KeyUp,13,enter
358675.2121912,KeyDown,72,h
358675.3268537,KeyDown,73,i
358675.3613628,KeyUp,72,h
358675.3820448,KeyUp,73,i
358675.6151936,KeyDown,82,r
358675.684899,KeyDown,79,o
358675.6960138,KeyUp,82,r
358675.7999904,KeyUp,79,o
358676.0132058,KeyDown,71,g
358676.0979421,KeyDown,69,e
358676.1430861,KeyUp,71,g
358676.193393,KeyUp,69,e
358676.2826799,KeyDown,84,t
358676.3919503,KeyDown,69,e
358676.4466076,KeyUp,84,t
358676.4809069,KeyUp,69,e
358676.5364056,KeyDown,32,space
358676.5502456,KeyDown,13,enter
358676.6355369,KeyUp,32,space
358676.6844858,KeyUp,13,enter
358677.5408156,KeyDown,83,s
358677.6356149,KeyUp,83,s
358677.6753291,KeyDown,79,o
358677.7800747,KeyUp,79,o
358677.9352741,KeyDown,82,r
358678.0681705,KeyDown,65,a
358678.1073916,KeyUp,82,r
358678.1617884,KeyUp,65,a
358678.2121571,KeyDown,87,w
358678.2822783,KeyDown,79,o
358678.3368186,KeyUp,87,w
358678.3961163,KeyUp,79,o
358678.4156163,KeyDown,32,space
358678.550223,KeyUp,32,space
358679.569301,KeyDown,84,t
358679.654788,KeyUp,84,t
358679.6610862,KeyDown,79,o
358679.775282,KeyUp,79,o
358679.9194053,KeyDown,71,g
358679.9529852,KeyUp,71,g
358680.2628556,KeyDown,8,backspace
358680.4056539,KeyUp,8,backspace
358680.4616053,KeyDown,66,b
358680.5811369,KeyUp,66,b
358680.5949052,KeyDown,85,u
358680.6695518,KeyUp,85,u
358680.8545655,KeyDown,77,m
358680.9982653,KeyDown,79,o
358681.0186591,KeyUp,77,m
358681.1226368,KeyUp,79,o
358681.163232,KeyDown,78,n
358681.2715997,KeyDown,79,o
358681.3021866,KeyUp,78,n
358681.3612039,KeyUp,79,o
358682.0437493,KeyDown,78,n
358682.1580729,KeyUp,78,n
358682.1873227,KeyDown,65,a
358682.2476332,KeyUp,65,a
358682.414986,KeyDown,68,d
358682.4656403,KeyDown,79,o
358682.5301762,KeyUp,68,d
358682.62437,KeyUp,79,o
358682.634322,KeyDown,32,space
358682.799006,KeyUp,32,space
358683.5247092,KeyDown,188,","
358683.6245858,KeyUp,188,","
358683.6852014,KeyDown,13,enter
358683.8495443,KeyUp,13,enter
358685.2851398,KeyDown,83,s
358685.4016674,KeyUp,83,s
358685.4635372,KeyDown,79,o
358685.605342,KeyUp,79,o
358685.6697854,KeyDown,78,n
358685.7550706,KeyDown,79,o
358685.7936909,KeyUp,78,n
358685.87489,KeyUp,79,o
358686.082275,KeyDown,85,u
358686.1720442,KeyUp,85,u
358686.3558394,KeyDown,71,g
358686.4355178,KeyDown,79,o
358686.461204,KeyUp,71,g
